Gene 1,Gene 2,Weight,Network group,Network,cluster
HBEGF,CYR61,0.028365789,Co-expression,Wu-Garvey-2007,10
HBEGF,MAFF,0.026773425,Co-expression,Wu-Garvey-2007,10
SIK1,NR4A3,0.020505942,Co-expression,Wu-Garvey-2007,10
SIK1,EGR3,0.031970877,Co-expression,Wu-Garvey-2007,10
SIK1,JUNB,0.01802232,Co-expression,Wu-Garvey-2007,10
SIK1,FOS,0.016336724,Co-expression,Wu-Garvey-2007,10
SIK1,EGR2,0.022027066,Co-expression,Wu-Garvey-2007,10
SIK1,CYR61,0.023266695,Co-expression,Wu-Garvey-2007,10
SIK1,MAFF,0.021780038,Co-expression,Wu-Garvey-2007,10
JUN,SRSF7,0.024711916,Co-expression,Wu-Garvey-2007,10
GADD45B,EGR3,0.024661893,Co-expression,Wu-Garvey-2007,10
MYC,EGR1,0.029217102,Co-expression,Wu-Garvey-2007,10
MYC,EGR3,0.023858083,Co-expression,Wu-Garvey-2007,10
MYC,JUNB,0.02421098,Co-expression,Wu-Garvey-2007,10
MYC,NR4A1,0.02249137,Co-expression,Wu-Garvey-2007,10
MYC,FOSB,0.010875242,Co-expression,Wu-Garvey-2007,10
MYC,CYR61,0.022125416,Co-expression,Wu-Garvey-2007,10
MYC,HBEGF,0.024943074,Co-expression,Wu-Garvey-2007,10
CEBPD,BTG2,0.018171413,Co-expression,Wu-Garvey-2007,10
PER2,NR4A3,0.011585369,Co-expression,Wu-Garvey-2007,10
PER2,TIPARP,0.01697746,Co-expression,Wu-Garvey-2007,10
PER2,FOS,0.011751014,Co-expression,Wu-Garvey-2007,10
PER2,ZFP36,0.017618077,Co-expression,Wu-Garvey-2007,10
PER2,CYR61,0.015991924,Co-expression,Wu-Garvey-2007,10
PER2,MAFF,0.013615928,Co-expression,Wu-Garvey-2007,10
EGR1,NPAS4,0.023640936,Co-expression,Mallon-McKay-2013,10
BTG2,PER1,0.015994594,Co-expression,Mallon-McKay-2013,10
BTG2,NR4A3,0.018298624,Co-expression,Mallon-McKay-2013,10
NR4A2,NR4A3,0.018196767,Co-expression,Mallon-McKay-2013,10
NR4A2,BTG2,0.013145449,Co-expression,Mallon-McKay-2013,10
JUNB,NR4A3,0.01469914,Co-expression,Mallon-McKay-2013,10
JUNB,BTG2,0.011480575,Co-expression,Mallon-McKay-2013,10
JUNB,NR4A2,0.011530708,Co-expression,Mallon-McKay-2013,10
FOS,NR4A3,0.021505628,Co-expression,Mallon-McKay-2013,10
FOS,EGR1,0.02120902,Co-expression,Mallon-McKay-2013,10
FOS,BTG2,0.016134065,Co-expression,Mallon-McKay-2013,10
FOS,NR4A2,0.017033823,Co-expression,Mallon-McKay-2013,10
FOS,JUNB,0.014175546,Co-expression,Mallon-McKay-2013,10
NR4A1,NR4A3,0.02297204,Co-expression,Mallon-McKay-2013,10
NR4A1,BTG2,0.015998306,Co-expression,Mallon-McKay-2013,10
NR4A1,NR4A2,0.01692836,Co-expression,Mallon-McKay-2013,10
NR4A1,JUNB,0.013742535,Co-expression,Mallon-McKay-2013,10
NR4A1,FOS,0.02031674,Co-expression,Mallon-McKay-2013,10
FOSB,NR4A3,0.022395553,Co-expression,Mallon-McKay-2013,10
FOSB,BTG2,0.01648507,Co-expression,Mallon-McKay-2013,10
FOSB,NR4A2,0.017047366,Co-expression,Mallon-McKay-2013,10
FOSB,JUNB,0.013215091,Co-expression,Mallon-McKay-2013,10
FOSB,FOS,0.02176851,Co-expression,Mallon-McKay-2013,10
FOSB,NR4A1,0.020781465,Co-expression,Mallon-McKay-2013,10
ZFP36,PER1,0.013387766,Co-expression,Mallon-McKay-2013,10
ZFP36,NR4A3,0.012796014,Co-expression,Mallon-McKay-2013,10
ZFP36,BTG2,0.011401909,Co-expression,Mallon-McKay-2013,10
ZFP36,NR4A2,0.009933108,Co-expression,Mallon-McKay-2013,10
ZFP36,JUNB,0.009647012,Co-expression,Mallon-McKay-2013,10
ZFP36,FOS,0.012356313,Co-expression,Mallon-McKay-2013,10
ZFP36,NR4A1,0.012035954,Co-expression,Mallon-McKay-2013,10
ZFP36,FOSB,0.011090907,Co-expression,Mallon-McKay-2013,10
DUSP1,PER1,0.01051,Co-expression,Mallon-McKay-2013,10
DUSP1,NR4A3,0.010771072,Co-expression,Mallon-McKay-2013,10
DUSP1,BTG2,0.009029187,Co-expression,Mallon-McKay-2013,10
DUSP1,NR4A2,0.008254584,Co-expression,Mallon-McKay-2013,10
DUSP1,JUNB,0.007687937,Co-expression,Mallon-McKay-2013,10
DUSP1,FOS,0.010220983,Co-expression,Mallon-McKay-2013,10
DUSP1,NR4A1,0.009973276,Co-expression,Mallon-McKay-2013,10
DUSP1,FOSB,0.009390631,Co-expression,Mallon-McKay-2013,10
DUSP1,ZFP36,0.007900395,Co-expression,Mallon-McKay-2013,10
EGR2,EGR1,0.026889717,Co-expression,Mallon-McKay-2013,10
IER2,NPAS4,0.018028293,Co-expression,Mallon-McKay-2013,10
IER2,EGR1,0.019768061,Co-expression,Mallon-McKay-2013,10
IER2,EGR2,0.018488802,Co-expression,Mallon-McKay-2013,10
CYR61,EGR1,0.025402473,Co-expression,Mallon-McKay-2013,10
CYR61,EGR2,0.02488045,Co-expression,Mallon-McKay-2013,10
CYR61,IER2,0.018234111,Co-expression,Mallon-McKay-2013,10
MAFF,PER1,0.021357477,Co-expression,Mallon-McKay-2013,10
MAFF,BTG2,0.016866421,Co-expression,Mallon-McKay-2013,10
MAFF,NR4A2,0.013959,Co-expression,Mallon-McKay-2013,10
MAFF,JUNB,0.013290364,Co-expression,Mallon-McKay-2013,10
MAFF,ZFP36,0.012974563,Co-expression,Mallon-McKay-2013,10
MAFF,DUSP1,0.010290776,Co-expression,Mallon-McKay-2013,10
HBEGF,JUNB,0.012471516,Co-expression,Mallon-McKay-2013,10
HBEGF,ZFP36,0.013010267,Co-expression,Mallon-McKay-2013,10
HBEGF,DUSP1,0.010196799,Co-expression,Mallon-McKay-2013,10
JUN,NR4A3,0.019715354,Co-expression,Mallon-McKay-2013,10
JUN,EGR1,0.023252605,Co-expression,Mallon-McKay-2013,10
JUN,BTG2,0.013742962,Co-expression,Mallon-McKay-2013,10
JUN,NR4A2,0.016286602,Co-expression,Mallon-McKay-2013,10
JUN,JUNB,0.013084861,Co-expression,Mallon-McKay-2013,10
JUN,FOS,0.02131788,Co-expression,Mallon-McKay-2013,10
JUN,NR4A1,0.018689735,Co-expression,Mallon-McKay-2013,10
JUN,FOSB,0.018762935,Co-expression,Mallon-McKay-2013,10
JUN,ZFP36,0.011960084,Co-expression,Mallon-McKay-2013,10
JUN,DUSP1,0.009802602,Co-expression,Mallon-McKay-2013,10
JUN,CYR61,0.019063115,Co-expression,Mallon-McKay-2013,10
JUN,MAFF,0.017896855,Co-expression,Mallon-McKay-2013,10
PPP1R15A,BTG2,0.014968525,Co-expression,Mallon-McKay-2013,10
PPP1R15A,NR4A2,0.011990015,Co-expression,Mallon-McKay-2013,10
PPP1R15A,JUNB,0.010758932,Co-expression,Mallon-McKay-2013,10
PPP1R15A,ZFP36,0.010044459,Co-expression,Mallon-McKay-2013,10
PPP1R15A,DUSP1,0.008172368,Co-expression,Mallon-McKay-2013,10
PPP1R15A,ATF3,0.017059779,Co-expression,Mallon-McKay-2013,10
PPP1R15A,MAFF,0.017476654,Co-expression,Mallon-McKay-2013,10
PPP1R15A,HBEGF,0.016582945,Co-expression,Mallon-McKay-2013,10
CEBPD,PER1,0.016628552,Co-expression,Mallon-McKay-2013,10
CEBPD,ZFP36,0.009662934,Co-expression,Mallon-McKay-2013,10
CEBPD,GADD45B,0.01116258,Co-expression,Mallon-McKay-2013,10
DUSP2,EGR1,0.023172315,Co-expression,Mallon-McKay-2013,10
DUSP2,IER2,0.015376703,Co-expression,Mallon-McKay-2013,10
DUSP2,CYR61,0.019666277,Co-expression,Mallon-McKay-2013,10
DUSP2,JUN,0.018770888,Co-expression,Mallon-McKay-2013,10
JUND,BTG2,0.014320647,Co-expression,Mallon-McKay-2013,10
JUND,JUNB,0.012603259,Co-expression,Mallon-McKay-2013,10
JUND,FOS,0.01766526,Co-expression,Mallon-McKay-2013,10
JUND,ZFP36,0.01248395,Co-expression,Mallon-McKay-2013,10
JUND,DUSP1,0.010044239,Co-expression,Mallon-McKay-2013,10
JUND,MAFF,0.021213189,Co-expression,Mallon-McKay-2013,10
JUND,PPP1R15A,0.016585458,Co-expression,Mallon-McKay-2013,10
BTG2,EGR1,0.017224316,Co-expression,Noble-Diehl-2008,10
NR4A2,EGR1,0.03083797,Co-expression,Noble-Diehl-2008,10
NR4A2,BTG2,0.020035429,Co-expression,Noble-Diehl-2008,10
JUNB,EGR1,0.026120853,Co-expression,Noble-Diehl-2008,10
JUNB,NR4A2,0.026890881,Co-expression,Noble-Diehl-2008,10
FOS,EGR1,0.03500387,Co-expression,Noble-Diehl-2008,10
FOS,NR4A2,0.03287012,Co-expression,Noble-Diehl-2008,10
FOS,JUNB,0.032534823,Co-expression,Noble-Diehl-2008,10
NR4A1,EGR1,0.03127007,Co-expression,Noble-Diehl-2008,10
NR4A1,BTG2,0.018917829,Co-expression,Noble-Diehl-2008,10
NR4A1,NR4A2,0.033373933,Co-expression,Noble-Diehl-2008,10
NR4A1,JUNB,0.024523323,Co-expression,Noble-Diehl-2008,10
NR4A1,FOS,0.032000158,Co-expression,Noble-Diehl-2008,10
FOSB,EGR1,0.030511832,Co-expression,Noble-Diehl-2008,10
FOSB,BTG2,0.02603954,Co-expression,Noble-Diehl-2008,10
FOSB,NR4A2,0.033771887,Co-expression,Noble-Diehl-2008,10
FOSB,JUNB,0.02252638,Co-expression,Noble-Diehl-2008,10
FOSB,FOS,0.034132652,Co-expression,Noble-Diehl-2008,10
FOSB,NR4A1,0.033501122,Co-expression,Noble-Diehl-2008,10
ZFP36,EGR1,0.023854263,Co-expression,Noble-Diehl-2008,10
ZFP36,NR4A2,0.026294308,Co-expression,Noble-Diehl-2008,10
ZFP36,JUNB,0.029826546,Co-expression,Noble-Diehl-2008,10
ZFP36,FOS,0.030602243,Co-expression,Noble-Diehl-2008,10
ZFP36,NR4A1,0.024669763,Co-expression,Noble-Diehl-2008,10
ZFP36,FOSB,0.02474523,Co-expression,Noble-Diehl-2008,10
DUSP1,ERRFI1,0.01617373,Co-expression,Noble-Diehl-2008,10
DUSP1,EGR1,0.02674479,Co-expression,Noble-Diehl-2008,10
DUSP1,BTG2,0.022562956,Co-expression,Noble-Diehl-2008,10
DUSP1,NR4A2,0.029306369,Co-expression,Noble-Diehl-2008,10
DUSP1,JUNB,0.027380593,Co-expression,Noble-Diehl-2008,10
DUSP1,FOS,0.03365,Co-expression,Noble-Diehl-2008,10
DUSP1,NR4A1,0.026317509,Co-expression,Noble-Diehl-2008,10
DUSP1,FOSB,0.032881718,Co-expression,Noble-Diehl-2008,10
DUSP1,ZFP36,0.03393828,Co-expression,Noble-Diehl-2008,10
EGR2,EGR1,0.029748878,Co-expression,Noble-Diehl-2008,10
EGR2,BTG2,0.027776707,Co-expression,Noble-Diehl-2008,10
EGR2,NR4A2,0.028003156,Co-expression,Noble-Diehl-2008,10
EGR2,JUNB,0.019578727,Co-expression,Noble-Diehl-2008,10
EGR2,FOS,0.027465148,Co-expression,Noble-Diehl-2008,10
EGR2,NR4A1,0.029036136,Co-expression,Noble-Diehl-2008,10
EGR2,FOSB,0.030003896,Co-expression,Noble-Diehl-2008,10
EGR2,DUSP1,0.022544675,Co-expression,Noble-Diehl-2008,10
IER2,ERRFI1,0.016112026,Co-expression,Noble-Diehl-2008,10
IER2,EGR1,0.028940817,Co-expression,Noble-Diehl-2008,10
IER2,NR4A2,0.02780343,Co-expression,Noble-Diehl-2008,10
IER2,JUNB,0.029667063,Co-expression,Noble-Diehl-2008,10
IER2,FOS,0.031348474,Co-expression,Noble-Diehl-2008,10
IER2,NR4A1,0.027691664,Co-expression,Noble-Diehl-2008,10
IER2,FOSB,0.026087657,Co-expression,Noble-Diehl-2008,10
IER2,ZFP36,0.029073268,Co-expression,Noble-Diehl-2008,10
IER2,DUSP1,0.027421813,Co-expression,Noble-Diehl-2008,10
IER2,EGR2,0.023352403,Co-expression,Noble-Diehl-2008,10
CYR61,EGR1,0.026931986,Co-expression,Noble-Diehl-2008,10
CYR61,BTG2,0.02276203,Co-expression,Noble-Diehl-2008,10
CYR61,NR4A2,0.028157817,Co-expression,Noble-Diehl-2008,10
CYR61,JUNB,0.022583837,Co-expression,Noble-Diehl-2008,10
CYR61,FOS,0.026263485,Co-expression,Noble-Diehl-2008,10
CYR61,NR4A1,0.028516926,Co-expression,Noble-Diehl-2008,10
CYR61,FOSB,0.029780505,Co-expression,Noble-Diehl-2008,10
CYR61,ZFP36,0.021852784,Co-expression,Noble-Diehl-2008,10
CYR61,DUSP1,0.025716875,Co-expression,Noble-Diehl-2008,10
CYR61,EGR2,0.027460992,Co-expression,Noble-Diehl-2008,10
CYR61,IER2,0.02323832,Co-expression,Noble-Diehl-2008,10
MAFF,ERRFI1,0.021125281,Co-expression,Noble-Diehl-2008,10
MAFF,JUNB,0.017080966,Co-expression,Noble-Diehl-2008,10
MAFF,ZFP36,0.014957441,Co-expression,Noble-Diehl-2008,10
MAFF,IER2,0.01437765,Co-expression,Noble-Diehl-2008,10
HBEGF,ERRFI1,0.020686708,Co-expression,Noble-Diehl-2008,10
HBEGF,EGR1,0.024068903,Co-expression,Noble-Diehl-2008,10
HBEGF,NR4A2,0.026357388,Co-expression,Noble-Diehl-2008,10
HBEGF,JUNB,0.025315491,Co-expression,Noble-Diehl-2008,10
HBEGF,FOS,0.028443335,Co-expression,Noble-Diehl-2008,10
HBEGF,NR4A1,0.025060697,Co-expression,Noble-Diehl-2008,10
HBEGF,FOSB,0.026156506,Co-expression,Noble-Diehl-2008,10
HBEGF,ZFP36,0.02693384,Co-expression,Noble-Diehl-2008,10
HBEGF,DUSP1,0.027842943,Co-expression,Noble-Diehl-2008,10
HBEGF,EGR2,0.018554572,Co-expression,Noble-Diehl-2008,10
HBEGF,IER2,0.025935976,Co-expression,Noble-Diehl-2008,10
HBEGF,CYR61,0.019719398,Co-expression,Noble-Diehl-2008,10
HBEGF,MAFF,0.016990043,Co-expression,Noble-Diehl-2008,10
SIK1,EGR1,0.023346655,Co-expression,Noble-Diehl-2008,10
SIK1,NR4A2,0.02777342,Co-expression,Noble-Diehl-2008,10
SIK1,FOS,0.022770938,Co-expression,Noble-Diehl-2008,10
SIK1,NR4A1,0.027182132,Co-expression,Noble-Diehl-2008,10
SIK1,FOSB,0.029838664,Co-expression,Noble-Diehl-2008,10
SIK1,ZFP36,0.02900207,Co-expression,Noble-Diehl-2008,10
SIK1,DUSP1,0.029416637,Co-expression,Noble-Diehl-2008,10
SIK1,IER2,0.02637812,Co-expression,Noble-Diehl-2008,10
SIK1,HBEGF,0.025414916,Co-expression,Noble-Diehl-2008,10
JUN,JUNB,0.024445511,Co-expression,Noble-Diehl-2008,10
JUN,FOS,0.022639997,Co-expression,Noble-Diehl-2008,10
JUN,FOSB,0.021910585,Co-expression,Noble-Diehl-2008,10
JUN,ZFP36,0.024356477,Co-expression,Noble-Diehl-2008,10
JUN,DUSP1,0.026120882,Co-expression,Noble-Diehl-2008,10
JUN,IER2,0.020910136,Co-expression,Noble-Diehl-2008,10
JUN,HBEGF,0.01695583,Co-expression,Noble-Diehl-2008,10
PPP1R15A,PER1,0.022384854,Co-expression,Noble-Diehl-2008,10
PPP1R15A,JUNB,0.015227471,Co-expression,Noble-Diehl-2008,10
PPP1R15A,FOSB,0.012227689,Co-expression,Noble-Diehl-2008,10
PPP1R15A,ZFP36,0.019091,Co-expression,Noble-Diehl-2008,10
PPP1R15A,DUSP1,0.01712886,Co-expression,Noble-Diehl-2008,10
PPP1R15A,IER2,0.014288481,Co-expression,Noble-Diehl-2008,10
PPP1R15A,HBEGF,0.013393216,Co-expression,Noble-Diehl-2008,10
PPP1R15A,SIK1,0.023913097,Co-expression,Noble-Diehl-2008,10
PPP1R15A,JUN,0.022008108,Co-expression,Noble-Diehl-2008,10
CEBPD,EGR1,0.010517417,Co-expression,Noble-Diehl-2008,10
CEBPD,NR4A2,0.011235257,Co-expression,Noble-Diehl-2008,10
CEBPD,JUNB,0.014298397,Co-expression,Noble-Diehl-2008,10
CEBPD,FOS,0.010567243,Co-expression,Noble-Diehl-2008,10
CEBPD,NR4A1,0.010590265,Co-expression,Noble-Diehl-2008,10
CEBPD,ZFP36,0.014143172,Co-expression,Noble-Diehl-2008,10
CEBPD,DUSP1,0.009635209,Co-expression,Noble-Diehl-2008,10
CEBPD,IER2,0.011045367,Co-expression,Noble-Diehl-2008,10
CEBPD,CYR61,0.012894209,Co-expression,Noble-Diehl-2008,10
CEBPD,MAFF,0.010097493,Co-expression,Noble-Diehl-2008,10
JUND,INA,0.004059776,Co-expression,Noble-Diehl-2008,10
JUND,DUSP1,0.007350066,Co-expression,Noble-Diehl-2008,10
JUND,JUN,0.014612179,Co-expression,Noble-Diehl-2008,10
JUND,PPP1R15A,0.010482266,Co-expression,Noble-Diehl-2008,10
SRSF7,CCNL1,0.014943712,Co-expression,Smirnov-Cheung-2009,10
EGR3,EGR1,0.0293662,Co-expression,Smirnov-Cheung-2009,10
NR4A2,EGR3,0.022996504,Co-expression,Smirnov-Cheung-2009,10
PBX3,BDNF,0.006536162,Co-expression,Smirnov-Cheung-2009,10
JUNB,CCNL1,0.009479306,Co-expression,Smirnov-Cheung-2009,10
JUNB,KDM6B,0.019337095,Co-expression,Smirnov-Cheung-2009,10
FOS,TIPARP,0.01868689,Co-expression,Smirnov-Cheung-2009,10
FOS,EGR1,0.029542787,Co-expression,Smirnov-Cheung-2009,10
ZFP36,CCNL1,0.006225585,Co-expression,Smirnov-Cheung-2009,10
ZFP36,KDM7A,0.008520381,Co-expression,Smirnov-Cheung-2009,10
ZFP36,KDM6B,0.008810772,Co-expression,Smirnov-Cheung-2009,10
ZFP36,EGR3,0.010120436,Co-expression,Smirnov-Cheung-2009,10
ZFP36,JUNB,0.006446396,Co-expression,Smirnov-Cheung-2009,10
DUSP1,JUNB,0.015667023,Co-expression,Smirnov-Cheung-2009,10
ATF3,KDM6B,0.012357251,Co-expression,Smirnov-Cheung-2009,10
ATF3,JUNB,0.011955021,Co-expression,Smirnov-Cheung-2009,10
EGR2,TIPARP,0.017327268,Co-expression,Smirnov-Cheung-2009,10
EGR2,EGR1,0.017485766,Co-expression,Smirnov-Cheung-2009,10
EGR2,INA,0.015093018,Co-expression,Smirnov-Cheung-2009,10
EGR2,JUNB,0.013503385,Co-expression,Smirnov-Cheung-2009,10
IER2,CCNL1,0.005424475,Co-expression,Smirnov-Cheung-2009,10
IER2,KDM7A,0.008523566,Co-expression,Smirnov-Cheung-2009,10
IER2,KDM6B,0.008690082,Co-expression,Smirnov-Cheung-2009,10
IER2,EGR1,0.008339192,Co-expression,Smirnov-Cheung-2009,10
IER2,EGR3,0.010528852,Co-expression,Smirnov-Cheung-2009,10
IER2,JUNB,0.008174514,Co-expression,Smirnov-Cheung-2009,10
IER2,ZFP36,0.0057836,Co-expression,Smirnov-Cheung-2009,10
IER2,DUSP1,0.007855437,Co-expression,Smirnov-Cheung-2009,10
CYR61,HUNK,0.007363563,Co-expression,Smirnov-Cheung-2009,10
MAFF,KDM6B,0.016936416,Co-expression,Smirnov-Cheung-2009,10
MAFF,ZFP36,0.009847362,Co-expression,Smirnov-Cheung-2009,10
MAFF,IER2,0.00788964,Co-expression,Smirnov-Cheung-2009,10
SIK1,CCNL1,0.013474223,Co-expression,Smirnov-Cheung-2009,10
SIK1,JUNB,0.019923477,Co-expression,Smirnov-Cheung-2009,10
SIK1,ZFP36,0.008505158,Co-expression,Smirnov-Cheung-2009,10
SIK1,DUSP1,0.023438286,Co-expression,Smirnov-Cheung-2009,10
SIK1,ATF3,0.014410813,Co-expression,Smirnov-Cheung-2009,10
SIK1,MAFF,0.01898811,Co-expression,Smirnov-Cheung-2009,10
JUN,CCNL1,0.010504108,Co-expression,Smirnov-Cheung-2009,10
JUN,NR4A3,0.013629289,Co-expression,Smirnov-Cheung-2009,10
JUN,KDM6B,0.015149863,Co-expression,Smirnov-Cheung-2009,10
JUN,TIPARP,0.0122618,Co-expression,Smirnov-Cheung-2009,10
JUN,NR4A2,0.016352745,Co-expression,Smirnov-Cheung-2009,10
JUN,JUNB,0.016041197,Co-expression,Smirnov-Cheung-2009,10
JUN,ZFP36,0.007897329,Co-expression,Smirnov-Cheung-2009,10
JUN,DUSP1,0.01710191,Co-expression,Smirnov-Cheung-2009,10
JUN,ATF3,0.010908824,Co-expression,Smirnov-Cheung-2009,10
JUN,IER2,0.006191786,Co-expression,Smirnov-Cheung-2009,10
JUN,MAFF,0.0162934,Co-expression,Smirnov-Cheung-2009,10
JUN,SIK1,0.01948598,Co-expression,Smirnov-Cheung-2009,10
GADD45B,CCNL1,0.013898537,Co-expression,Smirnov-Cheung-2009,10
GADD45B,TIPARP,0.019389218,Co-expression,Smirnov-Cheung-2009,10
GADD45B,NR4A2,0.020347785,Co-expression,Smirnov-Cheung-2009,10
GADD45B,JUNB,0.017230866,Co-expression,Smirnov-Cheung-2009,10
GADD45B,FOS,0.017915111,Co-expression,Smirnov-Cheung-2009,10
GADD45B,DUSP1,0.023532609,Co-expression,Smirnov-Cheung-2009,10
GADD45B,IER2,0.007697603,Co-expression,Smirnov-Cheung-2009,10
GADD45B,MAFF,0.01845554,Co-expression,Smirnov-Cheung-2009,10
GADD45B,JUN,0.018324748,Co-expression,Smirnov-Cheung-2009,10
PPP1R15A,CCNL1,0.007467957,Co-expression,Smirnov-Cheung-2009,10
PPP1R15A,KDM6B,0.01496942,Co-expression,Smirnov-Cheung-2009,10
PPP1R15A,JUNB,0.015086512,Co-expression,Smirnov-Cheung-2009,10
PPP1R15A,IER2,0.006287471,Co-expression,Smirnov-Cheung-2009,10
PPP1R15A,MAFF,0.012193652,Co-expression,Smirnov-Cheung-2009,10
PPP1R15A,JUN,0.011472499,Co-expression,Smirnov-Cheung-2009,10
PPP1R15A,GADD45B,0.013887591,Co-expression,Smirnov-Cheung-2009,10
MYC,CCNL1,0.004310248,Co-expression,Smirnov-Cheung-2009,10
MYC,KDM7A,0.008036362,Co-expression,Smirnov-Cheung-2009,10
MYC,NR4A3,0.006398765,Co-expression,Smirnov-Cheung-2009,10
MYC,SRSF7,0.010430172,Co-expression,Smirnov-Cheung-2009,10
MYC,EGR1,0.009152001,Co-expression,Smirnov-Cheung-2009,10
MYC,EGR3,0.010746318,Co-expression,Smirnov-Cheung-2009,10
MYC,NR4A2,0.007495669,Co-expression,Smirnov-Cheung-2009,10
MYC,JUNB,0.006113348,Co-expression,Smirnov-Cheung-2009,10
MYC,FOS,0.006542239,Co-expression,Smirnov-Cheung-2009,10
MYC,ZFP36,0.00365468,Co-expression,Smirnov-Cheung-2009,10
MYC,DUSP1,0.009478321,Co-expression,Smirnov-Cheung-2009,10
MYC,IER2,0.004319914,Co-expression,Smirnov-Cheung-2009,10
MYC,SIK1,0.0071385,Co-expression,Smirnov-Cheung-2009,10
MYC,JUN,0.005457972,Co-expression,Smirnov-Cheung-2009,10
MYC,GADD45B,0.007323405,Co-expression,Smirnov-Cheung-2009,10
CEBPD,MAFF,0.023556212,Co-expression,Smirnov-Cheung-2009,10
DUSP2,NR4A3,0.016045837,Co-expression,Smirnov-Cheung-2009,10
DUSP2,KDM6B,0.011873322,Co-expression,Smirnov-Cheung-2009,10
DUSP2,TIPARP,0.013393647,Co-expression,Smirnov-Cheung-2009,10
DUSP2,EGR1,0.014878403,Co-expression,Smirnov-Cheung-2009,10
DUSP2,EGR3,0.016867517,Co-expression,Smirnov-Cheung-2009,10
DUSP2,NR4A2,0.020588243,Co-expression,Smirnov-Cheung-2009,10
DUSP2,JUNB,0.01435208,Co-expression,Smirnov-Cheung-2009,10
DUSP2,ZFP36,0.006068816,Co-expression,Smirnov-Cheung-2009,10
DUSP2,EGR2,0.012916134,Co-expression,Smirnov-Cheung-2009,10
DUSP2,IER2,0.006933494,Co-expression,Smirnov-Cheung-2009,10
DUSP2,MAFF,0.01363508,Co-expression,Smirnov-Cheung-2009,10
DUSP2,JUN,0.012906004,Co-expression,Smirnov-Cheung-2009,10
DUSP2,GADD45B,0.017756457,Co-expression,Smirnov-Cheung-2009,10
DUSP2,PPP1R15A,0.010055711,Co-expression,Smirnov-Cheung-2009,10
DUSP2,MYC,0.006389638,Co-expression,Smirnov-Cheung-2009,10
JUND,KDM6B,0.022767538,Co-expression,Smirnov-Cheung-2009,10
JUND,JUNB,0.019796556,Co-expression,Smirnov-Cheung-2009,10
JUND,FOSB,0.018849809,Co-expression,Smirnov-Cheung-2009,10
JUND,IER2,0.008257596,Co-expression,Smirnov-Cheung-2009,10
JUND,PPP1R15A,0.016076902,Co-expression,Smirnov-Cheung-2009,10
BTG2,EGR1,0.01728697,Co-expression,Ramaswamy-Golub-2001,10
BTG2,EGR3,0.016821954,Co-expression,Ramaswamy-Golub-2001,10
NR4A2,EGR1,0.01576135,Co-expression,Ramaswamy-Golub-2001,10
INA,PRKCA,0.007937734,Co-expression,Ramaswamy-Golub-2001,10
INA,NR4A3,0.013819101,Co-expression,Ramaswamy-Golub-2001,10
JUNB,EGR1,0.016531598,Co-expression,Ramaswamy-Golub-2001,10
JUNB,NR4A2,0.014278717,Co-expression,Ramaswamy-Golub-2001,10
FOS,EGR1,0.016398778,Co-expression,Ramaswamy-Golub-2001,10
FOS,NR4A2,0.012691858,Co-expression,Ramaswamy-Golub-2001,10
FOS,JUNB,0.014532263,Co-expression,Ramaswamy-Golub-2001,10
FOSB,PER1,0.015423478,Co-expression,Ramaswamy-Golub-2001,10
FOSB,EGR1,0.013214435,Co-expression,Ramaswamy-Golub-2001,10
FOSB,NR4A2,0.01317338,Co-expression,Ramaswamy-Golub-2001,10
FOSB,JUNB,0.014805354,Co-expression,Ramaswamy-Golub-2001,10
FOSB,FOS,0.012986738,Co-expression,Ramaswamy-Golub-2001,10
FOSB,NR4A1,0.019246127,Co-expression,Ramaswamy-Golub-2001,10
ZFP36,PER1,0.017730312,Co-expression,Ramaswamy-Golub-2001,10
ZFP36,EGR1,0.016589815,Co-expression,Ramaswamy-Golub-2001,10
ZFP36,NR4A2,0.013186598,Co-expression,Ramaswamy-Golub-2001,10
ZFP36,JUNB,0.016997831,Co-expression,Ramaswamy-Golub-2001,10
ZFP36,FOS,0.014518922,Co-expression,Ramaswamy-Golub-2001,10
ZFP36,FOSB,0.014042199,Co-expression,Ramaswamy-Golub-2001,10
DUSP1,CCNL1,0.013558587,Co-expression,Ramaswamy-Golub-2001,10
DUSP1,EGR1,0.023395348,Co-expression,Ramaswamy-Golub-2001,10
DUSP1,JUNB,0.01975504,Co-expression,Ramaswamy-Golub-2001,10
DUSP1,FOS,0.020941215,Co-expression,Ramaswamy-Golub-2001,10
DUSP1,FOSB,0.01699428,Co-expression,Ramaswamy-Golub-2001,10
DUSP1,ZFP36,0.01976221,Co-expression,Ramaswamy-Golub-2001,10
ATF3,PER1,0.021987744,Co-expression,Ramaswamy-Golub-2001,10
ATF3,EGR1,0.01865548,Co-expression,Ramaswamy-Golub-2001,10
ATF3,BTG2,0.018248426,Co-expression,Ramaswamy-Golub-2001,10
ATF3,NR4A2,0.016170595,Co-expression,Ramaswamy-Golub-2001,10
ATF3,JUNB,0.016092835,Co-expression,Ramaswamy-Golub-2001,10
ATF3,FOS,0.014583812,Co-expression,Ramaswamy-Golub-2001,10
ATF3,NR4A1,0.022090454,Co-expression,Ramaswamy-Golub-2001,10
ATF3,FOSB,0.015413786,Co-expression,Ramaswamy-Golub-2001,10
ATF3,ZFP36,0.016635692,Co-expression,Ramaswamy-Golub-2001,10
